Gender,Contacted,Primary_Bank_Type,City_Category_B,City_Category_C,Employer_Category1_B,Employer_Category1_C,Source_Category_B,Source_Category_C,Source_Category_D,Source_Category_E,Source_Category_F,Source_Category_G,Age_Cat_Middle-Aged,Age_Cat_Old,Age_Cat_Young,Employer_Cat3_MSF,Employer_Cat3_MSME,Employer_Cat3_PVT,Employer_Cat3_VSF,Employer_Category2,Var1,Lead_Creation_Month,City_Code,Source,Monthly_Income,Existing_EMI,Loan_Amount,Loan_Period,Interest_Rate,loan_period_months,emi_recal,EMI-Monthly_Income_Ratio,Income_loan_Ratio,IR_15-20,IR_20-25,IR_25+
1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,2,8,-0.267721194,-0.279868749,1500,0,10000,5,19.65,60,263,0.175333333,0.479227102,1,0,0
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,7,9,-0.267721194,0.059790874,4500,0,50000,5,15.5,60,1203,0.267333333,0.798711837,1,0,0
1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,4,2,6,0.034821904,0.059790874,1800,0,40000,5,20,60,1060,0.588888889,1.597423675,1,0,0
1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,4,9,-0.267721194,0.059790874,2100,0,30000,5,20,60,795,0.378571429,1.02691522,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,0,12,0.034821904,0.059790874,1500,0,24000,3.8,31.5,45.6,909,0.606,1.191673503,0,0,1
1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,10,9,0.148587593,0.059790874,3000,1000,15000,5,13.99,60,349,0.449666667,0.359420327,0,0,0
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,10,7,0.034821904,0.059790874,6200,0,44000,5,15.216,60,1052,0.169677419,0.51014498,1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,10,9,0.148587593,0.059790874,4200,1400,46000,5,16.64,60,1134,0.603333333,0.787301668,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,9,-0.267721194,0.059790874,3400,1800,24400,4,17.188,48,706,0.737058824,0.531350097,1,0,0
1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,8,0.148587593,-0.279868749,1800,0,11000,1,20,12,1019,0.566111111,0.494426465,1,0,0
0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,6,0.034821904,0.059790874,2400,1200,12400,3,25.15,36,494,0.705833333,0.394019326,0,0,1
0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,4,0,7,-0.267721194,0.059790874,800,0,18800,4,31.5,48,693,0.86625,1.739953802,0,0,1
0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,4,0,8,-0.267721194,-0.279868749,926.5,0,25000,4.2,18.18,50.4,713,0.769562871,1.986081176,1,0,0
0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,8,0.148587593,-0.279868749,1500,0,24000,4,31.5,48,885,0.59,1.184649397,0,0,1
1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,4,7,8,0.148587593,0.059790874,5000,0,85000,4,15.79,48,2400,0.48,1.258689985,1,0,0
1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4,10,8,-0.267721194,0.059790874,5400,0,20000,3,17.07,36,714,0.132222222,0.282451129,1,0,0
0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,9,-0.267721194,0.059790874,1500,300,20600,4.6,18.5,55.2,557,0.571333333,0.99894938,1,0,0
0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10,4,0.034821904,0.059790874,28000,0,22000,3,16.59,36,780,0.027857143,0.05991999,1,0,0
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,7,0.148587593,0.059790874,2300,500,17000,2,20,24,865,0.593478261,0.580584437,1,0,0
1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,4,7,8,0.148587593,-0.279868749,15000,0,120000,4,11.99,48,3159,0.2106,0.592324699,0,0,0
1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,8,-0.267721194,-0.279868749,2000,0,10000,3,29.3,36,421,0.2105,0.381309025,0,0,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,7,7,0.034821904,0.059790874,2500,0,12000,1,16.75,12,1093,0.4372,0.388349515,1,0,0
0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,4,10,11,0.034821904,0.059790874,6800,0,50000,4,14.446,48,1378,0.202647059,0.544416083,0,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,7,0.148587593,-0.279868749,1850,403.5,23600,4.6,18.53,55.2,638,0.562972973,0.927914145,1,0,0
0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,4,2,9,-0.267721194,0.059790874,1700,0,25800,4,35.5,48,1013,0.595882353,1.123674796,0,0,1
1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,4,4,7,0.148587593,0.059790874,2400,0,35000,5,32.5,60,1187,0.494583333,1.048309287,0,0,1
1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,10,8,0.148587593,-0.279868749,7000,0,100000,5,14.8,60,2369,0.338428571,1.02691522,0,0,0
0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,8,-0.267721194,-0.279868749,1100,0,19600,5,28.3,60,614,0.558181818,1.280843347,0,0,1
0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,3,2,1,0.148587593,0.059790874,1500,0,24000,4,31.5,48,885,0.59,1.184649397,0,0,1
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,7,8,-0.267721194,0.059790874,3000,0,10000,1,24.75,12,949,0.316333333,0.269687163,0,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,10,7,-0.267721194,0.059790874,5000,0,76600,4.2,14.516,50.4,2039,0.4078,1.12761586,0,0,0
1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,10,1,0.148587593,0.059790874,5500,500,50000,3,17.62,36,1798,0.417818182,0.693289136,1,0,0
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,4,7,0.148587593,0.059790874,2300,0,35000,5,18.25,60,894,0.388695652,1.093887951,1,0,0
1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4,10,7,-0.267721194,-0.279868749,5000,150,70000,5,16.498,60,1721,0.3742,1.006376915,1,0,0
1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,4,4,9,0.148587593,0.059790874,2100,0,42000,4,18.15,48,1237,0.589047619,1.480811747,1,0,0
0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,9,0.034821904,0.059790874,1472.7,0,8000,1,31.5,12,786,0.533713587,0.43949833,0,0,1
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4,7,9,-0.267721194,0.059790874,2500,1.2,30000,5,15.5,60,722,0.28928,0.862608784,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,7,8,0.148587593,0.059790874,3900,0,56800,3.8,15.166,45.6,1646,0.422051282,1.084728445,1,0,0
1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,2,8,-0.267721194,-0.279868749,2300,0,10000,3,18.18,36,362,0.157391304,0.331573065,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,3,0.034821904,0.059790874,1080,400,5600,3.2,35.8,38.4,247,0.599074074,0.393100781,0,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,7,0.034821904,0.059790874,1200,0,19000,4,31.5,48,701,0.584166667,1.172309299,0,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,7,0.148587593,0.059790874,6000,2200,30000,4,16.3,48,855,0.509166667,0.370202937,1,0,0
1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10,9,0.148587593,0.059790874,5400,0,50000,4,15.95,48,1416,0.262222222,0.685560994,1,0,0
0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,4,10,8,0.034821904,-0.279868749,5200,0,50000,5,14.85,60,1186,0.228076923,0.691192936,0,0,0
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,7,9,0.034821904,0.059790874,5050,0,10000,1,15.17,12,903,0.178811881,0.160210196,1,0,0
1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,7,9,-0.267721194,0.059790874,3000,1000,9000,1,30.5,12,880,0.626666667,0.242718447,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,10,-0.267721194,0.059790874,1200,0,10000,2.8,32.3,33.6,456,0.38,0.639283181,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,0,9,-0.267721194,0.059790874,1830,1300,14600,5,18.98,60,379,0.917486339,0.573501287,1,0,0
0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,0,9,0.148587593,0.059790874,1500,0,24000,3.8,31.5,45.6,909,0.606,1.191673503,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,7,-0.267721194,0.059790874,3500,1500,13800,4.2,18.048,50.4,393,0.540857143,0.290210721,1,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,1,0.148587593,0.059790874,1750,0,39600,5,18.42,60,1015,0.58,1.626633708,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,7,0.034821904,0.059790874,1500,0,24000,4,31.5,48,885,0.59,1.184649397,0,0,1
1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,4,7,0.148587593,0.059790874,2000,0,45000,5,20,60,1192,0.596,1.617391471,1,0,0
1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,4,10,4,-0.267721194,0.059790874,5100,0,50000,3,13.99,36,1709,0.335098039,0.747664754,0,0,0
1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,7,6,-0.267721194,0.059790874,2500,750,30000,4,20,48,913,0.6652,0.888487048,1,0,0
1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,7,6,-0.267721194,0.059790874,3000,0,52000,4,14.19,48,1426,0.475333333,1.28337018,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,2,0.148587593,0.059790874,1500,0,24000,4,31.5,48,885,0.59,1.184649397,0,0,1
0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,8,-0.267721194,0.059790874,1700,0,34600,4.6,19.2,55.2,949,0.558235294,1.48045325,1,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,4,6,0.034821904,-0.279868749,2100,0,30000,5,20,60,795,0.378571429,1.02691522,1,0,0
1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,7,-0.267721194,0.059790874,1500,0,20000,4,20,48,609,0.406,0.987207831,1,0,0
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,0,7,0.034821904,0.059790874,1000,0,27000,4.8,18.95,57.6,717,0.717,1.952377705,1,0,0
1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,9,0.148587593,0.059790874,3200,0,57000,4,13.99,48,1557,0.4865625,1.318847962,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,10,9,0.034821904,0.059790874,4000,0,10000,3,16.25,36,353,0.08825,0.190654512,1,0,0
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,0,8,0.034821904,-0.279868749,1300,0,19000,4,35.5,48,746,0.573846154,1.082131661,0,0,1
1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,7,9,0.148587593,0.059790874,2700,0,20000,2,19.63,24,1014,0.375555556,0.581849327,1,0,0
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,8,-0.267721194,0.059790874,1000,300,6400,3,36.7,36,296,0.596,0.488075552,0,0,1
1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,7,0.034821904,0.059790874,1930,0,45000,5,13,60,1024,0.530569948,1.676053338,0,0,0
1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,10,7,0.148587593,-0.279868749,5400,0,30000,3,20,36,1115,0.206481481,0.423676694,1,0,0
0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,4,7,0.148587593,0.059790874,4000,0,64000,5,15.35,60,1534,0.3835,1.150145046,1,0,0
1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,4,2,8,0.148587593,0.059790874,1350,0,10000,3,33.4,36,443,0.328148148,0.564902259,0,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,3,0.034821904,0.059790874,5600,2800,22600,4.4,16.8,52.8,608,0.608571429,0.295294513,1,0,0
1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,2,1,0.034821904,-0.279868749,1500,0,35000,5,18.31,60,895,0.596666667,1.677294859,1,0,0
1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,7,7,0.148587593,0.059790874,2500,621.3,10000,3,20,36,372,0.39732,0.30504722,1,0,0
1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,7,-0.267721194,-0.279868749,2060,150,35000,4,18.54,48,1038,0.576699029,1.257971144,1,0,0
0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,4,10,8,-0.267721194,0.059790874,2900,0,55000,3,15.816,36,1929,0.665172414,1.446344577,1,0,0
0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,9,-0.267721194,0.059790874,1000,0,27000,4.8,18.95,57.6,717,0.717,1.952377705,1,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,7,0.034821904,-0.279868749,1450,300,10000,2.4,31.5,28.8,499,0.551034483,0.535354444,0,0,1
1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4,7,9,0.034821904,0.059790874,4600,0,80000,4,14.49,48,2206,0.479565217,1.287662388,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,0,7,-0.267721194,0.059790874,1250,0,32200,5,19.03,60,836,0.6688,1.851733524,1,0,0
0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0.148587593,-0.279868749,900,0,48400,4.8,19.28,57.6,1294,1.437777778,3.888686457,1,0,0
1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,4,7,0.148587593,0.059790874,2275,0,33000,5,20,60,874,0.384175824,1.042713915,1,0,0
0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,4,7,7,-0.267721194,0.059790874,2600,0,50000,5,14.49,60,1176,0.452307692,1.382385872,0,0,0
1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,4,4,7,-0.267721194,0.059790874,2000,500,10000,3,14.25,36,343,0.4215,0.381309025,0,0,0
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,7,9,0.034821904,0.059790874,3000,850,20000,2,27,24,1088,0.646,0.523664394,0,0,1
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,0,9,0.148587593,0.059790874,1920,0,45000,5,18.42,60,1153,0.600520833,1.684782782,1,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,4,7,10,0.034821904,-0.279868749,3000,0,52000,4,13.99,48,1421,0.473666667,1.28337018,0,0,0
0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,0,8,0.034821904,0.059790874,2600,1000,20800,4,17.7,48,608,0.618461538,0.592324699,1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,2,9,0.034821904,0.059790874,3500,0,64000,4,13.99,48,1749,0.499714286,1.353885025,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,0,7,-0.267721194,0.059790874,3000,2000,22800,4,18.548,48,676,0.892,0.562708464,1,0,0
1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,4,7,0.148587593,0.059790874,2300,0,33000,5,24,60,949,0.412608696,1.031380068,0,1,0
1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,10,10,0.148587593,0.059790874,2500,0,10000,2,21.6,24,517,0.2068,0.314198636,0,1,0
0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,7,0.034821904,0.059790874,1500,0,20000,3.6,35,43.2,820,0.546666667,0.99894938,0,0,1
1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,7,9,-0.267721194,0.059790874,2500,800,29000,5,15.25,60,694,0.5976,0.833855158,1,0,0
1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,4,10,2,0.148587593,0.059790874,15000,1000,100000,5,13.744,60,2314,0.220933333,0.479227102,0,0,0
1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,4,2,8,-0.267721194,0.059790874,2000,0,32000,4,31.5,48,1180,0.59,1.184649397,0,0,1
1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,4,12,0.148587593,0.059790874,2110,0,31000,5,20,60,821,0.389099526,1.0561166,1,0,0
0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,4,2,9,0.034821904,0.059790874,1438,0,15000,2,31.5,24,850,0.591098748,0.819363621,0,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,8,0.148587593,-0.279868749,1400,261.4,18200,4,21.98,48,573,0.596,0.962527635,0,1,0
1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,7,5,0.148587593,0.059790874,3000,0,10000,2,15.75,24,488,0.162666667,0.261832197,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,7,0.148587593,0.059790874,1500,0,24000,4,31.5,48,885,0.59,1.184649397,0,0,1
1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,10,5,0.034821904,0.059790874,4500,0,40000,5,14.85,60,948,0.210666667,0.63896947,0,0,0
0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,0,7,0.034821904,0.059790874,1100,0,19600,5,28.3,60,614,0.558181818,1.280843347,0,0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,0,5,0.034821904,0.059790874,1300,0,19000,4,35.5,48,746,0.573846154,1.082131661,0,0,1
0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2,10,-0.267721194,0.059790874,1530,0,20000,3.8,29.2,45.6,731,0.477777778,0.973589463,0,0,1
1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,9,-0.267721194,0.059790874,1500,0,10000,3,18.58,36,364,0.242666667,0.508412033,1,0,0
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,8,-0.267721194,0.059790874,1250,350,9400,3.4,31.05,40.8,376,0.5808,0.566748045,0,0,1
1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,7,9,-0.267721194,0.059790874,6200,1473.2,50000,5,14.996,60,1189,0.429387097,0.579710205,0,0,0
1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,7,8,-0.267721194,0.059790874,27343.3,0,150000,4,16.54,48,4293,0.157003727,0.406172192,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,9,0.034821904,0.059790874,2000,600,14000,3,22.73,36,540,0.57,0.533832635,0,1,0
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,0,8,-0.267721194,0.059790874,2421.3,1796.4,21000,3.4,20.9,40.8,723,1.040515426,0.653646414,0,1,0
0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,8,0.148587593,0.059790874,9000,500,46000,3.4,14.588,40.8,1437,0.215222222,0.385201094,0,0,0
1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,7,8,0.034821904,-0.279868749,13000,0,100000,4,12.99,48,2682,0.206307692,0.569542979,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,6,0.148587593,0.059790874,2000,1200,14200,3.8,21.66,45.6,460,0.83,0.528805117,0,1,0
1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,2,8,0.148587593,-0.279868749,1800,0,29000,3,20,36,1078,0.598888889,1.228662413,1,0,0
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,0,9,0.034821904,0.059790874,1000,500,9000,3.4,32.6,40.8,368,0.868,0.678288883,0,0,1
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4,7,8,0.148587593,0.059790874,2500,0,42000,4,16.75,48,1206,0.4824,1.243881867,1,0,0
1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,7,7,0.034821904,0.059790874,3000,720,20000,3,14.868,36,692,0.470666667,0.508412033,0,0,0
1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,10,8,0.148587593,-0.279868749,6000,0,50000,3,14.868,36,1730,0.288333333,0.635515041,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,9,0.034821904,0.059790874,1500,200,11600,2.6,26.9,31.2,521,0.480666667,0.59677236,0,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,7,0.034821904,0.059790874,1250,0,19000,4,35.5,48,746,0.5968,1.125416927,0,0,1
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,7,4,0.148587593,0.059790874,3000,0,56000,4,16.146,48,1591,0.530333333,1.382090963,1,0,0
1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4,7,2,-0.267721194,0.059790874,2894.1,0,60000,5,15.5,60,1443,0.498600601,1.490288491,1,0,0
1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4,2,8,0.034821904,0.059790874,2400,0,20000,5,18.15,60,510,0.2125,0.599033878,1,0,0
1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,9,0.034821904,0.059790874,2200,0,35000,4,31.5,48,1291,0.586818182,1.177918435,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,10,9,0.148587593,0.059790874,4400,1500,40000,3,16.65,36,1419,0.663409091,0.693289136,1,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,0,8,-0.267721194,0.059790874,2000,0,32000,4,31.5,48,1180,0.59,1.184649397,0,0,1
1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,10,9,0.148587593,0.059790874,7000,0,100000,5,15.3,60,2395,0.342142857,1.02691522,1,0,0
0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,11,0.148587593,0.059790874,1600,180,16000,3.4,25.4,40.8,589,0.480625,0.753654315,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,10,0.148587593,-0.279868749,5300,3700,20000,4.8,14.798,57.6,487,0.79,0.272869001,0,0,0
0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,7,2,0.148587593,0.059790874,2800,750,16400,4.2,20.85,50.4,491,0.443214286,0.431110129,0,1,0
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,7,-0.267721194,0.059790874,4000,3550,26000,3.8,16.23,45.6,768,1.0795,0.48411736,1,0,0
0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,4,2,9,-0.267721194,0.059790874,2412.8,229.2,30000,4.4,18.7,52.8,838,0.442307692,0.90977688,1,0,0
1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,4,7,11,-0.267721194,-0.279868749,3500,0,92000,5,20,60,2437,0.696285714,1.889524004,1,0,0
1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,4,8,-0.267721194,0.059790874,20000,0,150000,4,14.61,48,4145,0.20725,0.555304405,0,0,0
0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,8,-0.267721194,0.059790874,1550,800,14200,4.6,19.3,55.2,390,0.767741935,0.666383395,1,0,0
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4,0,7,0.034821904,-0.279868749,1700,900,12800,4.2,21.7,50.4,389,0.758235294,0.554196091,0,1,0
1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,4,2,7,-0.267721194,-0.279868749,1500,0,35000,5,18.4,60,896,0.597333333,1.677294859,1,0,0
0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,7,7,0.148587593,0.059790874,20000,0,150000,5,14.708,60,3546,0.1773,0.53913049,0,0,0
0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,7,0.034821904,0.059790874,4850,3000,42000,3.8,16.4,45.6,1244,0.875051546,0.644977927,1,0,0
0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,8,0.148587593,0.059790874,1600,0,36000,5,20,60,954,0.59625,1.617391471,1,0,0
1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4,10,9,0.034821904,0.059790874,5000,0,50000,4,14.85,48,1388,0.2776,0.740405873,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,0,9,0.148587593,0.059790874,1100,1000,11800,4,26.9,48,404,1.276363636,0.794253573,0,0,1
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4,0,7,-0.267721194,0.059790874,1700,0,25000,4,35.5,48,982,0.577647059,1.088832167,0,0,1
